=== Training Start ===
Epoch 0 avg loss: 0.385618 | max weight change: 0.038388 | max bias change: 0.070068
Epoch 10906 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10907 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10908 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10909 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10910 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10911 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10912 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10913 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10914 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10915 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10916 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10917 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10918 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10919 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10920 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10921 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10922 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10923 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10924 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10925 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10926 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10927 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10928 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10929 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10930 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10931 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10932 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10933 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10934 avg loss: 0.000169 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10935 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10936 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10937 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10938 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10939 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10940 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10941 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10942 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10943 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10944 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10945 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000160
Epoch 10946 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10947 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10948 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10949 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10950 avg loss: 0.000168 | max weight change: 0.000160 | max bias change: 0.000160
Epoch 10951 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10952 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10953 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10954 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10955 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10956 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10957 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10958 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10959 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10960 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10961 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10962 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10963 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10964 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10965 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10966 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10967 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10968 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10969 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10970 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10971 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10972 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10973 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10974 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10975 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10976 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10977 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10978 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10979 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10980 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10981 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10982 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10983 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10984 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10985 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10986 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10987 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10988 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10989 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10990 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10991 avg loss: 0.000168 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10992 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10993 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10994 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10995 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10996 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10997 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10998 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 10999 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 11000 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 11001 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 11002 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11003 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000159
Epoch 11004 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 11005 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 11006 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11007 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 11008 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 11009 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11010 avg loss: 0.000167 | max weight change: 0.000159 | max bias change: 0.000159
Epoch 11011 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11012 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11013 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11014 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11015 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000159
Epoch 11016 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11017 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11018 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11019 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11020 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11021 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11022 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11023 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11024 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11025 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11026 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11027 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11028 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11029 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11030 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11031 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11032 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11033 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11034 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11035 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11036 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11037 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11038 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11039 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11040 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11041 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11042 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11043 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11044 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11045 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11046 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11047 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11048 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11049 avg loss: 0.000167 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11050 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11051 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11052 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11053 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11054 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11055 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11056 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11057 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11058 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11059 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11060 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11061 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11062 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11063 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11064 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11065 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11066 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11067 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11068 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11069 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11070 avg loss: 0.000166 | max weight change: 0.000158 | max bias change: 0.000158
Epoch 11071 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11072 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11073 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11074 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000158
Epoch 11075 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11076 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11077 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11078 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11079 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11080 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11081 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11082 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11083 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11084 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11085 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11086 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11087 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11088 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11089 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11090 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11091 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11092 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11093 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11094 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11095 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11096 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11097 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11098 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11099 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11100 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11101 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11102 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11103 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11104 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11105 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11106 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11107 avg loss: 0.000166 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11108 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11109 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11110 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11111 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11112 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11113 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11114 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11115 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11116 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11117 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11118 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11119 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11120 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11121 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11122 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11123 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11124 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11125 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000157
Epoch 11126 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11127 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000157
Epoch 11128 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11129 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11130 avg loss: 0.000165 | max weight change: 0.000157 | max bias change: 0.000157
Epoch 11131 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11132 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11133 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11134 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000157
Epoch 11135 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11136 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11137 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11138 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11139 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11140 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11141 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11142 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11143 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11144 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11145 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11146 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11147 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11148 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11149 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11150 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11151 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11152 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11153 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11154 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11155 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11156 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11157 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11158 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11159 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11160 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11161 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11162 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11163 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11164 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11165 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11166 avg loss: 0.000165 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11167 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11168 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11169 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11170 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11171 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11172 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11173 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11174 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11175 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11176 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11177 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11178 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11179 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11180 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11181 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11182 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11183 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11184 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000156
Epoch 11185 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11186 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11187 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000156
Epoch 11188 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11189 avg loss: 0.000164 | max weight change: 0.000156 | max bias change: 0.000156
Epoch 11190 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11191 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11192 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11193 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11194 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11195 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11196 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11197 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11198 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11199 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11200 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11201 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11202 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11203 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11204 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11205 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11206 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11207 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11208 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11209 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11210 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11211 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11212 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11213 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11214 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11215 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11216 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11217 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11218 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11219 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11220 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11221 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11222 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11223 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11224 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11225 avg loss: 0.000164 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11226 avg loss: 0.000163 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11227 avg loss: 0.000163 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11228 avg loss: 0.000163 | max weight change: 0.000155 | max bias change: 0.000155
Epoch 11229 avg loss: 0.000163 | max weight change: 0.000155 | max bias change: 0.000155
